"Site","BUFF_DIST","LC_class20","LC_class33","LC_class34","LC_class50","LC_class110","LC_class120","LC_class210","LC_class220","LC_class230"
"LU15_41","4750","0.0291970802919708","0","0.0072992700729927","0.102189781021898","0.145985401459854","0.299270072992701","0.0948905109489051","0.255474452554745","0.0656934306569343"
"LU15_25","4750","0.185483870967742","0","0.00806451612903226","0.169354838709677","0.137096774193548","0.104838709677419","0.0967741935483871","0.217741935483871","0.0806451612903226"
"LU15_09","4750","0.156716417910448","0","0.00746268656716418","0.149253731343284","0.126865671641791","0.134328358208955","0.111940298507463","0.223880597014925","0.0895522388059701"
"LU15_24","4750","0.015625","0","0.0078125","0.125","0.140625","0.2734375","0.109375","0.265625","0.0625"
"LU15_46","4750","0.0677966101694915","0","0.00847457627118644","0.144067796610169","0.11864406779661","0.245762711864407","0.0847457627118644","0.26271186440678","0.0677966101694915"
"LU15_40","4750","0.0776699029126214","0","0","0.300970873786408","0.029126213592233","0","0.349514563106796","0.116504854368932","0.12621359223301"
"LU15_16","4750","0.125","0","0.0104166666666667","0.25","0.0416666666666667","0","0.3125","0.145833333333333","0.114583333333333"
"LU15_04","4750","0.165644171779141","0","0.00613496932515337","0.165644171779141","0.153374233128834","0.0674846625766871","0.165644171779141","0.184049079754601","0.0920245398773006"
"LU15_36","4750","0.145569620253165","0","0.00632911392405063","0.177215189873418","0.158227848101266","0.10126582278481","0.139240506329114","0.183544303797468","0.0886075949367089"
"LU15_03","4750","0.0596026490066225","0","0.00662251655629139","0.132450331125828","0.165562913907285","0.23841059602649","0.0927152317880795","0.23841059602649","0.0662251655629139"
"LU15_15","4750","0.028169014084507","0","0.00704225352112676","0.119718309859155","0.161971830985915","0.26056338028169","0.0985915492957746","0.253521126760563","0.0704225352112676"
"LU15_14","4750","0.0148148148148148","0","0.00740740740740741","0.111111111111111","0.185185185185185","0.281481481481481","0.0962962962962963","0.244444444444444","0.0592592592592593"
"LU15_22","4750","0.0437956204379562","0","0.0072992700729927","0.197080291970803","0.0875912408759124","0.102189781021898","0.233576642335766","0.218978102189781","0.109489051094891"
"LU15_61","4750","0.0387096774193548","0","0.00645161290322581","0.180645161290323","0.103225806451613","0.109677419354839","0.251612903225806","0.219354838709677","0.0903225806451613"
"LU21_106","4750","0.183168316831683","0","0","0.188118811881188","0.153465346534653","0","0.138613861386139","0.168316831683168","0.168316831683168"
"LU21_10","4750","0.147058823529412","0","0","0.182352941176471","0.182352941176471","0","0.0882352941176471","0.182352941176471","0.217647058823529"
"LU21_16","4750","0.128378378378378","0","0.00675675675675676","0.243243243243243","0.121621621621622","0","0.0472972972972973","0.22972972972973","0.222972972972973"
"LU21_107","4750","0.130252100840336","0.00420168067226891","0.00420168067226891","0.159663865546218","0.189075630252101","0","0.151260504201681","0.180672268907563","0.180672268907563"
"LU21_41","4750","0.0935251798561151","0","0.00719424460431655","0.172661870503597","0.0647482014388489","0","0.100719424460432","0.251798561151079","0.309352517985612"
"LU21_63","4750","0.13855421686747","0","0.00602409638554217","0.192771084337349","0.156626506024096","0","0.0963855421686747","0.186746987951807","0.22289156626506"
"LU21_27","4750","0.230769230769231","0","0","0.159340659340659","0.17032967032967","0","0.0714285714285714","0.181318681318681","0.186813186813187"
"LU21_23","4750","0.172413793103448","0","0.00383141762452107","0.0919540229885057","0.137931034482759","0","0.149425287356322","0.24904214559387","0.195402298850575"
"LU21_21","4750","0.219895287958115","0","0","0.0785340314136126","0.109947643979058","0","0.162303664921466","0.230366492146597","0.198952879581152"
"LU21_82","4750","0.119047619047619","0.00476190476190476","0.00476190476190476","0.0761904761904762","0.142857142857143","0","0.185714285714286","0.223809523809524","0.242857142857143"
"LU21_871","4750","0.201086956521739","0","0.00543478260869565","0.135869565217391","0.141304347826087","0","0.141304347826087","0.195652173913043","0.179347826086957"
"LU21_164","4750","0.0944444444444444","0","0.00555555555555556","0.2","0.127777777777778","0","0.0888888888888889","0.25","0.233333333333333"
"LU21_36","4750","0.0785714285714286","0","0.00714285714285714","0.207142857142857","0.0857142857142857","0","0.107142857142857","0.214285714285714","0.3"
"LU21_14","4750","0.25","0","0","0.256944444444444","0.0902777777777778","0","0.0555555555555556","0.180555555555556","0.166666666666667"
"LU21_32","4750","0.187878787878788","0","0","0.145454545454545","0.193939393939394","0","0.0606060606060606","0.187878787878788","0.224242424242424"
"LU21_126","4750","0.198067632850242","0","0.00483091787439614","0.115942028985507","0.14975845410628","0","0.106280193236715","0.198067632850242","0.227053140096618"
"LU21_122","4750","0.195348837209302","0","0","0.0976744186046512","0.111627906976744","0","0.153488372093023","0.241860465116279","0.2"
"LU21_56","4750","0.171806167400881","0","0.00440528634361234","0.0748898678414097","0.127753303964758","0","0.18942731277533","0.237885462555066","0.193832599118943"
"LU21_57","4750","0.212290502793296","0","0","0.0949720670391061","0.106145251396648","0","0.167597765363128","0.201117318435754","0.217877094972067"
"LU21_09","4750","0.234567901234568","0","0","0.160493827160494","0.141975308641975","0","0.123456790123457","0.160493827160494","0.179012345679012"
"LU21_98","4750","0.123853211009174","0.00458715596330275","0.00458715596330275","0.238532110091743","0.160550458715596","0","0.100917431192661","0.229357798165138","0.137614678899083"
"LU21_119","4750","0.153465346534653","0","0.00495049504950495","0.178217821782178","0.193069306930693","0","0.118811881188119","0.163366336633663","0.188118811881188"
"LU21_52","4750","0.1375","0.00416666666666667","0.00416666666666667","0.229166666666667","0.179166666666667","0","0.133333333333333","0.166666666666667","0.145833333333333"
"LU21_59","4750","0.134969325153374","0","0.00613496932515337","0.177914110429448","0.282208588957055","0","0.110429447852761","0.226993865030675","0.0613496932515337"
"LU21_68","4750","0.0671140939597315","0.00335570469798658","0.00335570469798658","0.201342281879195","0.144295302013423","0","0.208053691275168","0.201342281879195","0.171140939597315"
"LU21_109","4750","0.15530303030303","0.00378787878787879","0.00378787878787879","0.166666666666667","0.185606060606061","0","0.15530303030303","0.162878787878788","0.166666666666667"
"LU21_93","4750","0.114068441064639","0.00380228136882129","0.00380228136882129","0.106463878326996","0.155893536121673","0","0.212927756653992","0.216730038022814","0.186311787072243"
"LU21_114","4750","0.0544554455445545","0","0.00495049504950495","0.133663366336634","0.227722772277228","0","0.183168316831683","0.272277227722772","0.123762376237624"
"LU21_105","4750","0.1","0","0.00526315789473684","0.147368421052632","0.226315789473684","0","0.163157894736842","0.257894736842105","0.1"
"LU21_100","4750","0.139442231075697","0.00398406374501992","0.00398406374501992","0.215139442231076","0.151394422310757","0","0.147410358565737","0.183266932270916","0.155378486055777"
"LU21_74","4750","0.122171945701357","0.00452488687782805","0.00452488687782805","0.226244343891403","0.135746606334842","0","0.14027149321267","0.221719457013575","0.144796380090498"
"LU21_78","4750","0.113861386138614","0","0.00495049504950495","0.198019801980198","0.148514851485149","0","0.118811881188119","0.247524752475248","0.168316831683168"
"LU21_153","4750","0.0643776824034335","0","0.00429184549356223","0.133047210300429","0.206008583690987","0","0.201716738197425","0.236051502145923","0.15450643776824"
"LU21_06","4750","0.0883720930232558","0","0.00465116279069767","0.162790697674419","0.190697674418605","0","0.148837209302326","0.27906976744186","0.125581395348837"
"LU21_116","4750","0.126582278481013","0","0.00632911392405063","0.170886075949367","0.246835443037975","0","0.126582278481013","0.208860759493671","0.113924050632911"
"LU21_97","4750","0.128834355828221","0","0.00613496932515337","0.147239263803681","0.288343558282209","0","0.104294478527607","0.245398773006135","0.0797546012269939"
"LU01_13","4750","0.0275862068965517","0","0.00689655172413793","0.331034482758621","0.0413793103448276","0","0.151724137931034","0.220689655172414","0.220689655172414"
"LU01_30","4750","0.0217391304347826","0","0","0.253623188405797","0.0289855072463768","0","0.159420289855072","0.239130434782609","0.297101449275362"
"LU01_85","4750","0.0258064516129032","0","0","0.296774193548387","0.0258064516129032","0","0.148387096774194","0.238709677419355","0.264516129032258"
"LU01_66","4750","0.0347222222222222","0","0","0.256944444444444","0.0208333333333333","0","0.194444444444444","0.222222222222222","0.270833333333333"
"LU01_76","4750","0.0333333333333333","0","0","0.266666666666667","0.0266666666666667","0","0.186666666666667","0.206666666666667","0.28"
"LU01_73","4750","0.0496894409937888","0","0","0.329192546583851","0.0186335403726708","0","0.161490683229814","0.192546583850932","0.248447204968944"
"LU01_75","4750","0.0397350993377483","0","0","0.298013245033113","0.0198675496688742","0","0.178807947019868","0.185430463576159","0.278145695364238"
"LU01_47","4750","0.0166666666666667","0","0.00833333333333333","0.3","0.125","0.0166666666666667","0.116666666666667","0.225","0.191666666666667"
"LU01_74","4750","0.0813008130081301","0","0.00813008130081301","0.121951219512195","0.138211382113821","0.0813008130081301","0.121951219512195","0.235772357723577","0.211382113821138"
"LU01_44","4750","0.0434782608695652","0","0.00869565217391304","0.321739130434783","0.156521739130435","0.0173913043478261","0.0956521739130435","0.208695652173913","0.147826086956522"
"LU01_41","4750","0.0921985815602837","0","0.00709219858156028","0.177304964539007","0.141843971631206","0.0425531914893617","0.141843971631206","0.219858156028369","0.177304964539007"
"LU01_64","4750","0.0277777777777778","0","0.0138888888888889","0.277777777777778","0.0694444444444444","0","0.208333333333333","0.152777777777778","0.25"
"LU01_86","4750","0.0131578947368421","0","0.0131578947368421","0.289473684210526","0.184210526315789","0","0.144736842105263","0.171052631578947","0.184210526315789"
"LU01_79","4750","0.0144927536231884","0","0.0144927536231884","0.246376811594203","0.0869565217391304","0","0.231884057971014","0.173913043478261","0.231884057971014"
"LU01_63","4750","0","0","0","0.48","0.0666666666666667","0","0.133333333333333","0.16","0.16"
"LU01_72","4750","0","0","0.00952380952380952","0.438095238095238","0.0571428571428571","0","0.104761904761905","0.152380952380952","0.238095238095238"
"LU01_67","4750","0.0792079207920792","0","0.0099009900990099","0.336633663366337","0.0297029702970297","0","0.148514851485149","0.168316831683168","0.227722772277228"
"LU01_77","4750","0.051948051948052","0","0.012987012987013","0.428571428571429","0.025974025974026","0","0.103896103896104","0.142857142857143","0.233766233766234"
"LU01_32","4750","0.0851063829787234","0","0.0106382978723404","0.372340425531915","0.0319148936170213","0","0.127659574468085","0.159574468085106","0.212765957446809"
"LU01_36","4750","0.0823529411764706","0","0.0117647058823529","0.423529411764706","0.0235294117647059","0","0.117647058823529","0.152941176470588","0.188235294117647"
"LU01_84","4750","0.072289156626506","0","0.0120481927710843","0.373493975903614","0.0240963855421687","0","0.0843373493975904","0.204819277108434","0.228915662650602"
"LU01_25","4750","0.0253164556962025","0","0.0126582278481013","0.417721518987342","0.0253164556962025","0","0.10126582278481","0.151898734177215","0.265822784810127"
"LU01_83","4750","0.0869565217391304","0","0.0108695652173913","0.402173913043478","0.0326086956521739","0","0.108695652173913","0.16304347826087","0.195652173913043"
"LU01_80","4750","0.0769230769230769","0","0.0128205128205128","0.423076923076923","0.0256410256410256","0","0.102564102564103","0.153846153846154","0.205128205128205"
"LU01_70","4750","0.0442477876106195","0","0.00884955752212389","0.265486725663717","0.0973451327433628","0.0265486725663717","0.141592920353982","0.194690265486726","0.221238938053097"
"LU01_48","4750","0.058252427184466","0","0.00970873786407767","0.368932038834951","0.135922330097087","0","0.106796116504854","0.155339805825243","0.16504854368932"
"LU01_45","4750","0.0636363636363636","0","0.00909090909090909","0.345454545454545","0.1","0.0181818181818182","0.127272727272727","0.2","0.136363636363636"
"LU01_11","4750","0.055045871559633","0","0.00917431192660551","0.385321100917431","0.155963302752294","0.0275229357798165","0.0917431192660551","0.137614678899083","0.137614678899083"
"LU01_40","4750","0.0583333333333333","0","0.00833333333333333","0.233333333333333","0.075","0.0333333333333333","0.2","0.2","0.191666666666667"
"LU01_06","4750","0.072992700729927","0","0.0072992700729927","0.248175182481752","0.0583941605839416","0.0145985401459854","0.197080291970803","0.18978102189781","0.211678832116788"
